-354.0 	0 	0 	0.0
-338.0 	1 	0 	0.0
-348.0 	2 	0 	0.0
-346.0 	3 	0 	0.0
-80.0 	4 	0 	0.0
-348.0 	5 	0 	0.0
-348.0 	6 	0 	0.0
-284.0 	7 	0 	0.0
-298.0 	8 	0 	0.0
-314.0 	9 	0 	0.0
-274.0 	10 	0 	0.0
-400.0 	11 	0 	0.0
-352.0 	12 	0 	0.0
-158.0 	13 	0 	0.0
-374.0 	14 	0 	0.0
-148.0 	15 	0 	0.0
-150.0 	16 	0 	0.0
-342.0 	17 	0 	0.0
-190.0 	18 	0 	0.0
-334.0 	19 	0 	0.0
-368.0 	20 	0 	0.0
-384.0 	21 	0 	0.0
-312.0 	22 	0 	0.0
-310.0 	23 	0 	0.0
-564.0 	24 	0 	0.0
-178.0 	25 	0 	0.0
-278.0 	26 	0 	0.0
-354.0 	27 	0 	0.0
-364.0 	28 	0 	0.0
-156.0 	29 	0 	0.0
-254.0 	30 	0 	0.0
-312.0 	31 	0 	0.0
-594.0 	32 	0 	0.0
-62.0 	33 	1 	0.0
-86.0 	34 	0 	0.0
-348.0 	35 	0 	0.0
-366.0 	36 	0 	0.0
-322.0 	37 	0 	0.0
-348.0 	38 	0 	0.0
-128.0 	39 	0 	0.0
-190.0 	40 	0 	0.0
-41.5 	41 	1 	0.0
-334.0 	42 	0 	0.0
-368.0 	43 	0 	0.0
-139.5 	44 	0 	0.0
-316.0 	45 	0 	0.0
-358.0 	46 	0 	0.0
-316.0 	47 	0 	0.0
-348.5 	48 	0 	0.0
-256.5 	49 	0 	0.0
-209.5 	50 	0 	0.0
-202.0 	51 	0 	0.0
-138.0 	52 	0 	0.0
-364.0 	53 	0 	0.0
-126.0 	54 	0 	0.0
-178.0 	55 	0 	0.0
-326.0 	56 	0 	0.0
-160.0 	57 	0 	0.0
-112.5 	58 	0 	0.0
-226.0 	59 	0 	0.0
-182.5 	60 	0 	0.0
-219.0 	61 	0 	0.0
-140.5 	62 	0 	0.0
-194.5 	63 	0 	0.0
-114.0 	64 	0 	0.0
-362.0 	65 	0 	0.0
-389.0 	66 	0 	0.0
-151.0 	67 	0 	0.0
-146.0 	68 	0 	0.0
-261.0 	69 	0 	0.0
-134.0 	70 	0 	0.0
-172.0 	71 	0 	0.0
-113.0 	72 	0 	0.0
-270.0 	73 	0 	0.0
-219.0 	74 	0 	0.0
-178.0 	75 	0 	0.0
-354.0 	76 	0 	0.0
-112.0 	77 	0 	0.0
-653.0 	78 	0 	0.0
-353.0 	79 	0 	0.0
-191.0 	80 	0 	0.0
-311.5 	81 	0 	0.0
-164.0 	82 	0 	0.0
-113.0 	83 	0 	0.0
-116.0 	84 	0 	0.0
-236.0 	85 	0 	0.0
-151.0 	86 	0 	0.0
-272.0 	87 	0 	0.0
-328.0 	88 	0 	0.0
-519.0 	89 	0 	0.0
-52.0 	90 	0 	0.0
-138.0 	91 	0 	0.0
-214.0 	92 	0 	0.0
-272.5 	93 	0 	0.0
-30.0 	94 	0 	0.0
-44.0 	95 	0 	0.0
-486.0 	96 	0 	0.0
-280.0 	97 	0 	0.0
-109.0 	98 	1 	0.0
-324.0 	99 	0 	0.0
-374.0 	100 	0 	0.0
-305.0 	101 	0 	0.0
-142.0 	102 	0 	0.0
-401.0 	103 	0 	0.0
-308.0 	104 	0 	0.0
-373.0 	105 	0 	0.0
-234.0 	106 	0 	0.0
-218.0 	107 	0 	0.0
-399.0 	108 	0 	0.0
-226.5 	109 	0 	0.0
-319.0 	110 	0 	0.0
-186.0 	111 	0 	0.0
-185.0 	112 	0 	0.0
-65.5 	113 	1 	0.0
-350.0 	114 	0 	0.0
-247.0 	115 	0 	0.0
-166.0 	116 	0 	0.0
